year,month,day,hour,rf_10184100,rf_10184110,rf_10184140,tide_level,swl,inf,sfw,ecpc,tototf,wl_1018662,fw_1018662,wl_1018680,wl_1018683,fw_1018683,wl_1019630,fw_1019630
2016,0,0,10,0.0,0.0,0.0,444.5,25.203666666666667,385.67,218.68499999999997,25.314999999999998,317.40333333333336,285.70000000000005,308.26,273.3666666666666,269.8333333333333,218.55999999999997,265.6333333333334,431.2366666666667
2016,0,0,11,0.0,0.0,0.0,513.6666666666666,25.203333333333333,397.06,218.85333333333332,25.146666666666665,345.6266666666666,284.03333333333336,298.76666666666665,272.0333333333333,268.6666666666667,232.55999999999997,264.8,422.43
2016,0,0,12,0.0,0.0,0.0,535.5,25.227166666666665,519.6033333333334,219.74,24.261666666666667,348.15333333333336,284.53333333333336,301.59499999999997,271.2,267.1666666666667,234.79999999999998,264.3,417.17
2016,0,0,13,0.0,0.0,0.0,496.1666666666667,25.2105,138.63166666666666,219.12,24.88,347.5116666666667,284.36666666666673,300.6433333333333,271.2,267.0,325.50166666666667,263.8,411.98
2016,0,0,14,0.0,0.0,0.0,431.1666666666667,25.208833333333335,570.8766666666667,219.0583333333333,24.941666666666666,348.81,285.36666666666673,306.34666666666664,271.3666666666666,267.8333333333333,298.4016666666667,270.8,488.43333333333334
2016,0,0,15,0.0,0.0,0.0,357.5,25.212333333333333,210.47666666666666,219.18833333333336,24.814999999999998,347.3433333333333,292.8666666666667,351.6683333333333,279.2,275.8333333333333,60.78666666666667,266.1333333333334,437.3616666666667
2016,0,0,16,0.0,0.0,0.0,285.1666666666667,25.1555,179.40666666666667,217.46833333333333,26.531666666666666,349.72333333333336,299.2,391.07,280.5333333333333,275.1666666666667,476.37000000000006,265.96666666666664,434.8983333333333
2016,0,0,17,0.0,0.0,0.0,220.33333333333334,25.167,503.00333333333333,217.63666666666666,26.366666666666664,349.43666666666667,294.2,359.065,279.5333333333333,276.49999999999994,440.635,271.6333333333334,497.3966666666667
2016,0,0,18,0.0,0.0,0.0,166.83333333333334,25.119333333333334,125.395,215.75666666666666,28.243333333333336,511.12166666666667,296.8666666666667,375.8233333333333,281.5333333333333,277.8333333333333,370.7633333333333,271.6333333333334,497.3966666666667
2016,0,0,19,0.0,0.0,0.0,137.16666666666666,25.108333333333334,752.6350000000001,215.35500000000002,28.646666666666665,549.8683333333333,297.70000000000005,381.12000000000006,282.2,278.1666666666667,467.29833333333335,272.6333333333334,508.9116666666667
2016,0,0,20,0.0,0.0,0.0,154.5,25.1045,430.6566666666667,215.21333333333334,28.78833333333333,549.3566666666667,301.5333333333333,406.115,284.8666666666666,280.1666666666667,490.93333333333334,273.4666666666667,518.5633333333334
2016,0,0,21,0.0,0.0,0.0,213.0,25.0865,519.295,214.735,29.265,553.245,304.2,423.92,287.2,283.1666666666667,549.51,276.4666666666667,554.3
2016,0,0,22,0.0,0.0,0.0,307.6666666666667,25.096833333333333,260.94666666666666,214.93833333333336,29.064999999999998,362.69666666666666,305.70000000000005,434.14000000000004,289.0333333333333,285.16666666666663,576.9633333333334,278.9666666666667,584.8
2016,0,0,23,0.0,0.0,0.0,400.1666666666667,25.063666666666666,79.78,213.72,30.28,322.74333333333334,306.8666666666667,442.1816666666667,290.7,287.0,617.0616666666666,280.6333333333333,605.6700000000001
2016,0,1,0,0.0,0.0,0.0,463.5,25.073166666666665,259.06166666666667,214.07666666666668,29.923333333333332,157.595,302.5333333333333,412.7683333333334,290.5333333333333,288.0,499.8233333333333,282.1333333333333,624.7683333333333
2016,0,1,1,0.0,0.0,0.0,481.0,25.086166666666667,140.20166666666665,214.545,29.455,123.31833333333333,300.3666666666666,398.40000000000003,288.5333333333333,284.8333333333333,307.2816666666667,280.8,607.87
2016,0,1,2,0.0,0.0,0.0,436.3333333333333,25.076166666666666,87.185,214.17666666666665,29.825,121.05166666666666,298.53333333333336,386.52500000000003,286.5333333333333,283.1666666666667,323.2716666666667,277.3,564.3116666666666
2016,0,1,3,0.0,0.0,0.0,364.0,25.099666666666668,323.9683333333333,215.04166666666666,28.958333333333332,120.91833333333334,294.7,362.18833333333333,283.5333333333333,280.6666666666667,292.94166666666666,275.8,546.175
2016,0,1,4,0.0,0.0,0.0,285.3333333333333,25.105666666666668,137.89166666666668,215.26,28.741666666666664,120.89166666666667,292.8666666666667,350.81500000000005,281.5333333333333,277.49999999999994,270.835,273.3,516.6566666666666
2016,0,1,5,0.0,0.0,0.0,214.83333333333334,25.11283333333333,172.83,215.51666666666665,28.483333333333334,121.86333333333334,290.53333333333336,336.66166666666663,278.8666666666666,275.6666666666667,268.06,271.4666666666667,495.4883333333333
2016,0,1,6,0.0,0.0,0.0,154.0,25.126833333333334,121.80833333333334,216.03333333333333,27.96666666666667,121.79166666666667,288.3666666666666,323.76,276.7,273.5,252.07666666666668,269.6333333333333,474.8283333333333
2016,0,1,7,0.0,0.0,0.0,107.66666666666667,25.127333333333336,206.70833333333334,216.04999999999998,27.951666666666668,121.79166666666667,287.3666666666667,317.915,275.0333333333333,271.5,238.31333333333336,267.46666666666664,450.9583333333333
2016,0,1,8,0.0,0.0,0.0,114.5,25.138333333333332,250.65166666666664,216.40333333333334,27.598333333333333,165.71833333333333,284.86666666666673,303.49,273.0333333333333,269.0,242.94500000000002,265.9666666666667,434.7833333333333
2016,0,1,9,0.0,0.0,0.0,172.16666666666666,25.157166666666665,428.2633333333333,217.15,26.849999999999998,326.08,283.03333333333336,293.16333333333336,271.0333333333333,267.3333333333333,250.55333333333337,264.4666666666667,418.9466666666667
2016,0,1,10,0.0,0.0,0.0,277.8333333333333,25.1635,408.4433333333333,217.38333333333333,26.618333333333336,357.27666666666664,281.20000000000005,282.97,270.0333333333333,266.3333333333333,252.26,262.8,401.67
2016,0,1,11,0.0,0.0,0.0,390.0,25.159666666666666,435.21333333333337,217.245,26.756666666666664,520.5133333333333,280.70000000000005,280.23,269.2,265.0,270.1366666666667,262.3,396.55
2016,0,1,12,0.0,0.0,0.0,486.6666666666667,25.1465,486.15166666666664,216.765,27.235,554.2183333333334,281.20000000000005,282.97833333333335,269.2,265.0,303.4783333333333,262.3,396.55
2016,0,1,13,0.0,0.0,0.0,544.3333333333334,25.114333333333335,280.27000000000004,215.65,28.349999999999998,561.015,288.3666666666667,323.7766666666667,271.5333333333333,267.0,479.97499999999997,261.6333333333334,389.80333333333334
2016,0,1,14,0.0,0.0,0.0,537.1666666666666,25.118166666666667,916.5633333333334,215.715,28.285,561.68,291.7,343.72499999999997,274.3666666666666,270.6666666666667,522.6733333333333,266.1333333333333,436.8066666666667
2016,0,1,15,0.0,0.0,0.0,477.0,25.123333333333335,409.72333333333336,215.90833333333333,28.095,562.39,295.3666666666667,366.41333333333336,279.0333333333333,275.6666666666667,554.0283333333333,275.8,548.745
2016,0,1,16,0.0,0.0,0.0,399.0,25.101333333333333,579.0266666666666,215.11166666666668,28.89,562.1766666666666,302.2,410.9116666666667,288.8666666666666,287.0,297.06333333333333,285.96666666666664,675.1750000000001
2016,0,1,17,0.0,0.0,0.0,344.5,25.10083333333333,461.2183333333333,215.095,28.906666666666666,562.9683333333334,320.8666666666667,544.6983333333334,301.3666666666666,295.3333333333333,440.455,280.6333333333333,605.7383333333333
2016,0,1,18,0.0,0.0,0.0,288.375,25.064666666666668,444.77,213.76333333333332,30.236666666666665,563.1366666666667,315.03333333333336,500.7416666666666,299.5333333333333,295.0,831.9666666666667,288.1333333333333,704.5316666666668
2016,0,1,19,0.16666666666666666,0.16666666666666666,0.16666666666666666,232.25,25.066333333333333,612.7833333333333,213.83166666666668,30.17,562.0166666666668,315.3666666666667,503.0216666666667,300.0333333333333,296.0,555.8633333333333,290.46666666666664,736.4666666666667
2016,0,1,20,0.5,0.16666666666666666,0.16666666666666666,176.125,25.050666666666668,481.6016666666667,213.24833333333333,30.753333333333334,566.0516666666666,318.2,524.07,301.2,297.0,653.465,289.46666666666664,722.5316666666668
2016,0,1,21,1.1666666666666667,0.3333333333333333,0.5,120.0,25.034333333333333,462.06666666666666,212.65833333333333,31.343333333333334,562.9833333333333,316.8666666666666,514.0683333333333,301.2,297.5,647.5,290.6333333333333,738.7566666666667
2016,0,1,22,1.3333333333333333,1.5,1.1666666666666667,169.0,25.007666666666665,479.6133333333333,211.68999999999997,32.31,563.7133333333333,318.53333333333336,526.5933333333334,302.8666666666666,298.5,636.295,291.46666666666664,750.4466666666667
2016,0,1,23,1.0,1.0,1.0,269.1666666666667,24.992333333333335,465.965,211.13,32.87,566.5649999999999,320.3666666666666,540.5466666666667,304.7,300.1666666666667,717.1149999999999,293.96666666666664,786.1816666666667
2016,0,2,0,0.0,0.5,0.3333333333333333,388.5,24.983,534.4616666666667,210.79666666666665,33.205,567.995,323.53333333333336,565.1233333333333,306.8666666666666,303.0,755.0716666666667,296.8,827.5949999999999
2016,0,2,1,0.0,0.16666666666666666,0.0,489.3333333333333,24.981166666666667,465.56666666666666,210.72666666666666,33.276666666666664,532.5666666666667,325.2,578.245,309.0333333333333,305.0,743.4433333333333,298.8,857.4549999999999
2016,0,2,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,543.3333333333334,24.9735,429.69,210.4466666666667,33.555,530.3566666666667,326.36666666666673,587.5366666666667,310.3666666666666,306.49999999999994,699.54,299.9666666666667,875.1466666666666
2016,0,2,3,1.0,1.0,0.5,515.8333333333334,24.965999999999998,494.86833333333334,210.17999999999998,33.821666666666665,528.4183333333333,327.2,594.225,311.3666666666666,307.6666666666667,690.5616666666666,300.4666666666667,882.7800000000001
2016,0,2,4,0.0,0.16666666666666666,0.16666666666666666,440.6666666666667,24.971333333333334,530.4433333333333,210.365,33.635,530.4433333333333,327.2,594.225,312.2,308.1666666666667,715.6,308.1333333333333,1005.4033333333333
2016,0,2,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,352.0,24.967166666666667,494.9433333333333,210.225,33.776666666666664,528.3766666666667,330.53333333333336,621.6466666666666,317.5333333333333,315.0,487.2033333333333,310.46666666666664,1043.0683333333334
2016,0,2,6,0.5,0.16666666666666666,0.16666666666666666,269.1666666666667,24.962166666666665,531.7316666666667,210.03666666666666,33.96333333333333,531.6816666666667,337.53333333333336,680.385,321.0333333333333,317.0,759.3566666666667,306.29999999999995,974.4
2016,0,2,7,0.16666666666666666,0.3333333333333333,0.3333333333333333,197.0,24.974666666666668,587.7166666666667,210.42666666666665,33.57333333333333,520.75,333.03333333333336,642.1483333333334,319.3666666666666,316.1666666666667,777.5266666666666,308.96666666666664,1017.84
2016,0,2,8,0.5,0.3333333333333333,0.5,140.5,24.977666666666664,526.79,210.53333333333333,33.46666666666667,526.7233333333334,334.03333333333336,650.5483333333333,319.2,316.0,661.8933333333333,307.6333333333333,996.0066666666667
2016,0,2,9,0.8333333333333334,0.3333333333333333,0.3333333333333333,125.83333333333333,24.97866666666667,526.6850000000001,210.63666666666666,33.36333333333334,526.6850000000001,334.86666666666673,657.5649999999999,320.2,316.0,723.9933333333333,307.3,990.57
2016,0,2,10,1.0,0.6666666666666666,0.5,200.16666666666666,24.982833333333332,539.9683333333334,210.79166666666666,33.208333333333336,523.2016666666667,337.3666666666667,678.9816666666667,321.0333333333333,316.6666666666667,674.1966666666667,307.3,990.57
2016,0,2,11,0.16666666666666666,0.16666666666666666,0.0,300.6666666666667,24.992333333333335,553.2283333333334,211.06833333333336,32.93333333333333,519.6283333333333,340.03333333333336,702.1266666666667,322.2,317.5,659.5783333333334,306.29999999999995,974.4
2016,0,2,12,0.0,0.0,0.0,437.3333333333333,25.03333333333333,293.49,212.38166666666666,31.618333333333336,192.74,340.3666666666667,705.0433333333334,322.3666666666666,318.0,750.86,307.46666666666664,993.3116666666666
2016,0,2,13,0.0,0.16666666666666666,0.16666666666666666,550.6666666666666,25.003333333333334,265.56166666666667,211.58833333333334,32.415,466.96166666666664,337.03333333333336,676.1683333333334,322.0333333333333,318.3333333333333,688.2083333333334,307.96666666666664,1001.4433333333333
2016,0,2,14,0.16666666666666666,0.16666666666666666,0.3333333333333333,632.6666666666666,25.02116666666667,812.7633333333333,212.35333333333332,31.646666666666665,527.48,334.86666666666673,657.5816666666666,319.5333333333333,315.3333333333333,498.53999999999996,305.46666666666664,961.2166666666667
2016,0,2,15,0.0,0.0,0.0,620.6666666666666,25.036666666666665,414.855,212.75,31.251666666666665,533.0216666666666,334.70000000000005,656.195,318.2,313.5,576.66,315.3,1136.0866666666668
2016,0,2,16,0.0,0.0,0.0,543.5,25.02716666666667,613.2633333333333,212.63833333333332,31.361666666666668,529.1966666666666,337.53333333333336,682.1716666666667,331.3666666666666,330.1666666666667,-201.39,345.1333333333334,1703.5833333333333
2016,0,2,17,0.0,0.16666666666666666,0.0,451.8333333333333,25.048999999999996,651.9233333333333,213.07666666666668,30.923333333333332,534.0066666666667,383.86666666666673,1142.8283333333334,366.0333333333333,358.8333333333333,-287.00666666666666,346.4666666666667,1732.2883333333332
2016,0,2,18,0.0,0.0,0.0,358.3333333333333,25.040000000000003,360.12833333333333,212.74333333333334,31.256666666666664,528.9116666666667,395.8666666666668,1280.0516666666667,376.7,369.8333333333333,845.2433333333333,346.1333333333334,1724.825
2016,0,2,19,0.16666666666666666,0.0,0.0,269.1666666666667,25.037333333333333,562.5016666666667,212.95000000000002,31.05,528.7516666666667,382.53333333333336,1126.05,366.5333333333333,362.3333333333333,974.0083333333333,346.8,1738.7683333333334
2016,0,2,20,0.3333333333333333,0.16666666666666666,0.3333333333333333,195.16666666666666,25.040333333333333,545.7166666666667,212.80666666666664,31.19333333333333,528.8833333333333,377.53333333333336,1070.7450000000001,360.0333333333333,354.8333333333333,825.7766666666666,337.96666666666664,1552.9716666666666
2016,0,2,21,0.16666666666666666,0.16666666666666666,0.16666666666666666,133.66666666666666,25.042333333333332,461.28999999999996,212.87666666666667,31.123333333333335,528.7066666666666,370.03333333333336,990.6916666666666,352.5333333333333,347.1666666666667,812.5166666666665,332.46666666666664,1442.4866666666667
2016,0,2,22,0.16666666666666666,0.16666666666666666,0.16666666666666666,100.16666666666667,25.038166666666665,497.2616666666667,212.85833333333335,31.143333333333334,530.945,363.86666666666673,927.16,347.5333333333333,341.6666666666667,728.0683333333333,326.8,1333.2966666666666
2016,0,2,23,0.0,0.0,0.0,149.0,25.052000000000003,645.2583333333333,213.295,30.705,527.2583333333333,359.03333333333336,878.9699999999999,344.7,337.1666666666667,696.6483333333334,321.9666666666667,1243.4483333333335
2016,0,3,0,0.0,0.0,0.0,240.83333333333334,25.08383333333333,307.7033333333333,214.465,29.535,358.55333333333334,354.0333333333333,830.4283333333333,340.8666666666666,332.0,673.98,318.46666666666664,1180.4983333333332
2016,0,3,1,0.0,0.0,0.0,386.0,25.071166666666667,189.4416666666667,213.99666666666667,30.003333333333334,324.65833333333336,349.7,789.7983333333333,335.5333333333333,328.5,663.6033333333334,314.8,1116.245
2016,0,3,2,0.0,0.0,0.0,525.1666666666666,25.0755,392.9083333333333,214.15666666666667,29.845,325.27500000000003,342.8666666666666,727.1916666666666,328.2,323.0,470.52833333333336,310.96666666666664,1051.2450000000001
2016,0,3,3,0.0,0.0,0.0,619.1666666666666,25.095,306.965,214.86833333333334,29.131666666666664,323.915,339.3666666666667,696.32,323.8666666666666,318.3333333333333,495.43833333333333,306.1333333333333,971.8833333333333
2016,0,3,4,0.0,0.0,0.0,598.8333333333334,25.08883333333333,342.06166666666667,214.64166666666665,29.36,325.06166666666667,335.03333333333336,659.0366666666667,319.7,314.8333333333333,526.61,309.8,1038.635
2016,0,3,5,0.0,0.0,0.0,509.0,25.105166666666666,391.64000000000004,215.23666666666668,28.763333333333332,323.79,331.8666666666666,632.635,325.7,324.3333333333333,-29.201666666666654,342.1333333333334,1640.05
2016,0,3,6,0.0,0.0,0.0,406.6666666666667,25.118333333333336,425.58833333333337,215.71833333333333,28.28333333333333,323.6716666666667,371.70000000000005,1012.1283333333334,356.0333333333333,350.0,-572.9983333333333,340.1333333333333,1600.1416666666667
2016,0,3,7,0.0,0.0,0.0,306.8333333333333,25.121499999999997,254.0583333333333,215.84333333333333,28.15833333333333,321.975,382.5333333333333,1126.42,364.5333333333333,357.6666666666667,715.1166666666667,329.8,1391.1899999999998
2016,0,3,8,0.0,0.0,0.0,223.5,25.121666666666666,340.2866666666667,215.85,28.150000000000002,340.2866666666667,363.03333333333336,919.0066666666667,350.0333333333333,345.6666666666667,678.6233333333333,329.6333333333333,1387.835
2016,0,3,9,0.0,0.0,0.0,155.16666666666666,25.121166666666667,622.4433333333333,215.82000000000002,28.18166666666667,520.5266666666666,357.36666666666673,862.7233333333334,343.2,334.99999999999994,527.4816666666667,315.6333333333333,1131.7833333333335
2016,0,3,10,0.0,0.0,0.0,101.16666666666667,25.134666666666664,660.5983333333334,216.33,27.67,558.615,348.7,780.4200000000001,332.3666666666666,325.1666666666667,589.4250000000001,305.6333333333333,963.9566666666666
2016,0,3,11,0.0,0.0,0.0,122.33333333333333,25.130666666666666,720.29,216.17499999999998,27.825,737.2733333333332,343.7,734.685,325.2,318.8333333333333,667.3916666666667,298.3,850.1366666666667
2016,0,3,12,0.0,0.0,0.0,208.5,25.134833333333333,737.8983333333334,216.32833333333335,27.671666666666667,771.8816666666667,342.0333333333333,719.8016666666667,322.8666666666666,315.1666666666667,689.5833333333334,294.46666666666664,793.41
2016,0,3,13,0.0,0.0,0.0,360.8333333333333,25.085166666666666,342.6266666666666,214.5233333333333,29.478333333333335,777.8316666666666,343.03333333333336,728.6833333333334,320.7,313.3333333333333,901.93,293.1333333333333,774.1516666666666
2016,0,3,14,0.0,0.0,0.0,507.0,25.0805,947.2616666666667,214.34166666666667,29.65833333333333,728.1616666666667,341.7,716.81,320.2,314.5,955.0916666666667,298.3,850.77
2016,0,3,15,0.0,0.0,0.0,610.5,25.090500000000002,693.2716666666666,214.71,29.290000000000003,710.1216666666668,344.3666666666666,740.7049999999999,324.8666666666666,318.6666666666667,844.5666666666666,300.3,880.2883333333334
2016,0,3,16,0.0,0.0,0.0,604.0,25.067833333333336,585.8249999999999,213.87,30.13,754.9250000000001,346.86666666666673,763.3583333333332,327.0333333333333,320.8333333333333,976.5649999999999,310.1333333333333,1043.6433333333332
2016,0,3,17,0.0,0.0,0.0,523.5,25.063666666666666,703.7183333333334,213.73166666666665,30.268333333333334,771.2516666666667,346.5333333333333,760.3683333333333,334.2,332.8333333333333,466.5183333333334,347.9666666666667,1765.131666666667
2016,0,3,18,0.0,0.0,0.0,422.3333333333333,25.066833333333335,812.9433333333333,213.83833333333334,30.165000000000003,779.0749999999999,386.03333333333336,1170.7516666666668,369.7,362.8333333333333,-222.4416666666667,352.3,1860.505
2016,0,3,19,0.0,0.0,0.0,325.0,25.075,759.4549999999999,214.14166666666665,29.858333333333334,776.4883333333333,402.8666666666666,1365.0366666666666,383.0333333333333,375.6666666666667,1011.3216666666667,346.1333333333334,1725.6966666666667
2016,0,3,20,0.0,0.0,0.0,236.33333333333334,25.079666666666668,877.7516666666667,214.3083333333333,29.691666666666666,776.185,387.8666666666668,1186.5216666666668,371.8666666666666,367.8333333333333,1176.3,350.4666666666667,1818.8283333333336
2016,0,3,21,0.0,0.0,0.0,163.66666666666666,25.093333333333334,843.4066666666666,214.81166666666664,29.188333333333333,775.6733333333333,382.8666666666668,1129.625,365.3666666666666,360.5,1059.6783333333333,342.96666666666664,1656.7733333333333
2016,0,3,22,0.0,0.0,0.0,102.33333333333333,25.104,836.4016666666666,215.20000000000002,28.801666666666666,785.5016666666667,376.3666666666666,1058.0966666666666,359.5333333333333,354.6666666666667,1093.3283333333331,338.29999999999995,1559.4766666666667
2016,0,3,23,0.0,0.0,0.0,57.166666666666664,25.120166666666666,905.0300000000001,215.725,28.275000000000002,786.13,370.7,997.59,354.3666666666666,349.8333333333333,1023.8666666666667,334.96666666666664,1492.0466666666669
2016,0,4,0,0.0,0.0,0.0,116.5,25.104833333333332,172.08833333333334,215.165,28.834999999999997,370.02,364.86666666666673,937.5016666666667,349.3666666666666,345.5,991.6066666666667,331.3,1419.5566666666666
2016,0,4,1,0.0,0.0,0.0,226.5,25.099666666666664,409.0566666666667,215.04,28.959999999999997,273.8066666666667,357.70000000000005,866.1016666666666,343.5333333333333,339.1666666666667,820.625,327.4666666666667,1345.985
2016,0,4,2,0.0,0.0,0.0,408.1666666666667,25.124333333333336,346.5316666666667,215.69500000000002,28.308333333333334,295.565,345.2,748.395,334.3666666666666,331.0,606.3116666666666,321.6333333333333,1237.5600000000002
2016,0,4,3,0.0,0.0,0.0,585.1666666666666,25.10666666666667,268.83666666666664,215.35666666666665,28.643333333333334,319.7366666666667,336.7,673.3183333333333,325.5333333333333,321.6666666666667,493.99499999999995,312.8,1082.4766666666667
2016,0,4,4,0.0,0.0,0.0,676.8333333333334,25.11883333333333,426.565,215.73499999999999,28.265,324.665,329.53333333333336,613.2716666666666,317.7,314.0,491.0933333333333,305.46666666666664,961.2616666666667
2016,0,4,5,0.0,0.0,0.0,633.3333333333334,25.12816666666667,322.3666666666666,216.08833333333334,27.911666666666665,322.34999999999997,323.7,566.4616666666667,310.8666666666666,307.5,442.71166666666664,329.1333333333333,1407.005
2016,0,4,6,0.0,0.0,0.0,527.1666666666666,25.119,319.505,215.80666666666664,28.19333333333333,319.505,337.3666666666667,690.3000000000001,332.5333333333333,337.0,-1103.1366666666665,360.3,2043.0883333333334
2016,0,4,7,0.0,0.0,0.0,415.0,25.126166666666666,396.8666666666666,216.01166666666666,27.988333333333333,311.95,395.5333333333333,1278.47,377.3666666666666,368.5,-567.945,350.3,1818.0866666666668
2016,0,4,8,0.0,0.0,0.0,312.5,25.126166666666666,316.43833333333333,215.95000000000002,28.05,333.40500000000003,393.5333333333333,1253.4716666666666,377.5333333333333,371.6666666666667,959.0883333333333,347.4666666666667,1753.2583333333332
2016,0,4,9,0.0,0.0,0.0,224.33333333333334,25.128,342.7816666666667,216.07333333333335,27.926666666666666,376.7483333333334,371.2,1003.1516666666666,359.3666666666666,356.1666666666667,834.8816666666667,342.4666666666667,1647.445
2016,0,4,10,0.0,0.0,0.0,154.16666666666666,25.170666666666666,461.855,217.6483333333333,26.35166666666667,376.68833333333333,362.03333333333336,909.1366666666667,347.2,342.1666666666667,760.1149999999999,326.3,1324.7833333333333
2016,0,4,11,0.0,0.0,0.0,96.16666666666667,25.179166666666664,392.455,217.89833333333334,26.10166666666667,375.53833333333336,347.3666666666666,768.2083333333334,334.2,329.99999999999994,710.2483333333333,316.8,1151.395
2016,0,4,12,0.0,0.0,0.0,109.5,25.209833333333336,510.8933333333334,218.97166666666666,25.031666666666666,373.8766666666667,337.53333333333336,680.5566666666667,324.2,319.8333333333333,672.7116666666667,307.46666666666664,993.6716666666666
2016,0,4,13,0.0,0.0,0.0,196.0,25.1795,180.6483333333333,217.85333333333332,26.14833333333333,520.9133333333333,328.8666666666667,607.87,315.7,311.6666666666667,684.86,299.8,872.79
2016,0,4,14,0.0,0.0,0.0,350.0,25.194666666666667,898.085,218.54166666666666,25.459999999999997,557.1683333333333,321.7,550.8633333333333,308.7,304.1666666666667,676.4933333333333,293.8,783.8916666666668
2016,0,4,15,0.0,0.0,0.0,526.0,25.194166666666664,422.86833333333334,218.51833333333335,25.481666666666666,559.5183333333333,316.3666666666667,510.3883333333333,303.0333333333333,298.5,642.7083333333334,288.46666666666664,708.8850000000001
2016,0,4,16,0.0,0.0,0.0,653.3333333333334,25.14933333333333,600.1666666666666,217.17333333333332,26.83,736.3166666666666,315.3666666666667,502.93833333333333,299.3666666666666,294.8333333333333,651.5166666666667,287.63333333333327,697.6883333333334
2016,0,4,17,0.0,0.0,0.0,653.0,25.1545,805.4699999999999,217.10833333333335,26.891666666666666,771.37,316.03333333333336,507.9666666666667,299.5333333333333,295.8333333333333,626.1016666666666,298.46666666666664,866.3683333333333
2016,0,4,18,0.0,0.0,0.0,561.6666666666666,25.135333333333335,623.15,216.35333333333332,27.648333333333337,776.2333333333332,324.53333333333336,573.9716666666667,315.8666666666666,317.8333333333333,-48.085,348.8,1785.1983333333335
2016,0,4,19,0.0,0.0,0.0,445.0,25.115166666666667,707.195,215.79833333333332,28.203333333333333,775.145,387.20000000000005,1188.8933333333332,368.7,362.0,-713.2249999999999,355.1333333333334,1924.0266666666666
2016,0,4,20,0.0,0.0,0.0,340.3333333333333,25.112166666666667,758.2049999999999,215.57000000000002,28.429999999999996,775.2049999999999,409.5333333333335,1448.5566666666666,389.8666666666666,382.6666666666667,1044.565,350.9666666666667,1831.7533333333333
2016,0,4,21,0.0,0.0,0.0,250.16666666666666,25.104666666666663,723.4816666666667,215.23000000000002,28.77,774.3816666666667,394.36666666666673,1262.5616666666667,377.8666666666666,373.5,1252.5483333333334,356.3,1950.4783333333332
2016,0,4,22,0.0,0.3333333333333333,0.16666666666666666,175.16666666666666,25.0955,742.0033333333334,214.89,29.11,775.8366666666667,386.2000000000001,1167.39,370.0333333333333,364.8333333333333,1102.8766666666668,347.3,1749.6766666666665
2016,0,4,23,0.16666666666666666,0.5,0.5,113.33333333333333,25.068,429.55999999999995,213.89166666666665,30.11,679.9266666666666,378.70000000000005,1083.4666666666667,363.2,358.5,1098.7366666666667,341.1333333333333,1618.0966666666666
2016,0,5,0,0.0,0.0,0.0,86.0,25.04733333333333,340.56166666666667,213.13,30.87,340.545,371.0333333333333,1001.395,356.2,352.0,1065.9333333333334,336.96666666666664,1532.345
